Lambda: 1
Epoch: [0/150], Step [100/469], Loss: 57625.1250,  Classification Accuracy: 57.03
Epoch: [85/150], Step [300/469], Loss: 11.1719,  Classification Accuracy: 99.22
Epoch: [85/150], Step [400/469], Loss: 11.4841,  Classification Accuracy: 97.66
Epoch: [86/150], Step [100/469], Loss: 11.1256,  Classification Accuracy: 99.22
Epoch: [86/150], Step [200/469], Loss: 11.8015,  Classification Accuracy: 96.09
Epoch: [86/150], Step [300/469], Loss: 11.1899,  Classification Accuracy: 99.22
Epoch: [86/150], Step [400/469], Loss: 11.6775,  Classification Accuracy: 100.00
Epoch: [87/150], Step [100/469], Loss: 11.7141,  Classification Accuracy: 99.22
Epoch: [87/150], Step [200/469], Loss: 10.4692,  Classification Accuracy: 99.22
Epoch: [87/150], Step [300/469], Loss: 11.3608,  Classification Accuracy: 98.44
Epoch: [87/150], Step [400/469], Loss: 12.2646,  Classification Accuracy: 97.66
Epoch: [88/150], Step [100/469], Loss: 12.3260,  Classification Accuracy: 98.44
Epoch: [88/150], Step [200/469], Loss: 12.0232,  Classification Accuracy: 98.44
Epoch: [88/150], Step [300/469], Loss: 10.9846,  Classification Accuracy: 96.88
Epoch: [88/150], Step [400/469], Loss: 11.7667,  Classification Accuracy: 97.66
Epoch: [89/150], Step [100/469], Loss: 10.9895,  Classification Accuracy: 99.22
Epoch: [89/150], Step [200/469], Loss: 11.8438,  Classification Accuracy: 97.66
Epoch: [89/150], Step [300/469], Loss: 12.1475,  Classification Accuracy: 100.00
Epoch: [89/150], Step [400/469], Loss: 12.5738,  Classification Accuracy: 98.44
Epoch: [90/150], Step [100/469], Loss: 11.3852,  Classification Accuracy: 99.22
Epoch: [90/150], Step [200/469], Loss: 12.5916,  Classification Accuracy: 97.66
Epoch: [90/150], Step [300/469], Loss: 11.5983,  Classification Accuracy: 96.88
Epoch: [90/150], Step [400/469], Loss: 11.7557,  Classification Accuracy: 98.44
Epoch: [91/150], Step [100/469], Loss: 12.0389,  Classification Accuracy: 97.66
Epoch: [91/150], Step [200/469], Loss: 11.2348,  Classification Accuracy: 99.22
Epoch: [91/150], Step [300/469], Loss: 11.2453,  Classification Accuracy: 100.00
Epoch: [91/150], Step [400/469], Loss: 11.0511,  Classification Accuracy: 99.22
Epoch: [92/150], Step [100/469], Loss: 11.2541,  Classification Accuracy: 97.66
Epoch: [92/150], Step [200/469], Loss: 11.2987,  Classification Accuracy: 99.22
Epoch: [92/150], Step [300/469], Loss: 11.2353,  Classification Accuracy: 97.66
Epoch: [92/150], Step [400/469], Loss: 11.7436,  Classification Accuracy: 98.44
Epoch: [93/150], Step [100/469], Loss: 11.4037,  Classification Accuracy: 96.09
Epoch: [93/150], Step [200/469], Loss: 11.4791,  Classification Accuracy: 98.44
Epoch: [93/150], Step [300/469], Loss: 11.3275,  Classification Accuracy: 96.88
Epoch: [93/150], Step [400/469], Loss: 11.5403,  Classification Accuracy: 99.22
Epoch: [94/150], Step [100/469], Loss: 11.7847,  Classification Accuracy: 99.22
Epoch: [94/150], Step [200/469], Loss: 11.3643,  Classification Accuracy: 98.44
Epoch: [94/150], Step [300/469], Loss: 12.5625,  Classification Accuracy: 98.44
Epoch: [94/150], Step [400/469], Loss: 12.4637,  Classification Accuracy: 98.44
Epoch: [95/150], Step [100/469], Loss: 10.9411,  Classification Accuracy: 99.22
Epoch: [95/150], Step [200/469], Loss: 12.0009,  Classification Accuracy: 100.00
Epoch: [95/150], Step [300/469], Loss: 12.1640,  Classification Accuracy: 99.22
Epoch: [95/150], Step [400/469], Loss: 10.9252,  Classification Accuracy: 100.00
Epoch: [96/150], Step [100/469], Loss: 13.0079,  Classification Accuracy: 100.00
Epoch: [96/150], Step [200/469], Loss: 11.1673,  Classification Accuracy: 100.00
Epoch: [96/150], Step [300/469], Loss: 11.9595,  Classification Accuracy: 100.00
Epoch: [96/150], Step [400/469], Loss: 12.0163,  Classification Accuracy: 96.09
Epoch: [97/150], Step [100/469], Loss: 12.0551,  Classification Accuracy: 98.44
Epoch: [97/150], Step [200/469], Loss: 11.3639,  Classification Accuracy: 96.88
Epoch: [97/150], Step [300/469], Loss: 11.5914,  Classification Accuracy: 99.22
Epoch: [97/150], Step [400/469], Loss: 11.9145,  Classification Accuracy: 99.22
Epoch: [98/150], Step [100/469], Loss: 12.1263,  Classification Accuracy: 97.66
Epoch: [98/150], Step [200/469], Loss: 11.4730,  Classification Accuracy: 97.66
Epoch: [98/150], Step [300/469], Loss: 12.4296,  Classification Accuracy: 100.00
Epoch: [98/150], Step [400/469], Loss: 11.4670,  Classification Accuracy: 100.00
Epoch: [99/150], Step [100/469], Loss: 13.1994,  Classification Accuracy: 98.44
Epoch: [99/150], Step [200/469], Loss: 11.9482,  Classification Accuracy: 99.22
Epoch: [99/150], Step [300/469], Loss: 12.3197,  Classification Accuracy: 96.88
Epoch: [99/150], Step [400/469], Loss: 12.3747,  Classification Accuracy: 100.00
Epoch: [100/150], Step [100/469], Loss: 12.5499,  Classification Accuracy: 96.88
Epoch: [100/150], Step [200/469], Loss: 11.3297,  Classification Accuracy: 98.44
Epoch: [100/150], Step [300/469], Loss: 11.3260,  Classification Accuracy: 100.00
Epoch: [100/150], Step [400/469], Loss: 11.1462,  Classification Accuracy: 99.22
Epoch: [101/150], Step [100/469], Loss: 11.6785,  Classification Accuracy: 99.22
Epoch: [101/150], Step [200/469], Loss: 11.8633,  Classification Accuracy: 99.22
Epoch: [101/150], Step [300/469], Loss: 11.4745,  Classification Accuracy: 99.22
Epoch: [101/150], Step [400/469], Loss: 11.7882,  Classification Accuracy: 99.22
Epoch: [102/150], Step [100/469], Loss: 11.3164,  Classification Accuracy: 98.44
Epoch: [102/150], Step [200/469], Loss: 10.8305,  Classification Accuracy: 98.44
Epoch: [102/150], Step [300/469], Loss: 10.9985,  Classification Accuracy: 96.88
Epoch: [102/150], Step [400/469], Loss: 10.4760,  Classification Accuracy: 98.44
Epoch: [103/150], Step [100/469], Loss: 12.4405,  Classification Accuracy: 98.44
Epoch: [103/150], Step [200/469], Loss: 11.2020,  Classification Accuracy: 99.22
Epoch: [103/150], Step [300/469], Loss: 10.7926,  Classification Accuracy: 97.66
Epoch: [103/150], Step [400/469], Loss: 11.8758,  Classification Accuracy: 96.09
Epoch: [104/150], Step [100/469], Loss: 11.9284,  Classification Accuracy: 100.00
Epoch: [104/150], Step [200/469], Loss: 11.1169,  Classification Accuracy: 98.44
Epoch: [104/150], Step [300/469], Loss: 12.3634,  Classification Accuracy: 96.88
Epoch: [104/150], Step [400/469], Loss: 11.4426,  Classification Accuracy: 98.44
Epoch: [105/150], Step [100/469], Loss: 12.3305,  Classification Accuracy: 97.66
Epoch: [105/150], Step [200/469], Loss: 12.7129,  Classification Accuracy: 100.00
Epoch: [105/150], Step [300/469], Loss: 11.7983,  Classification Accuracy: 98.44
Epoch: [105/150], Step [400/469], Loss: 11.8951,  Classification Accuracy: 99.22
Epoch: [106/150], Step [100/469], Loss: 12.2172,  Classification Accuracy: 98.44
Epoch: [106/150], Step [200/469], Loss: 11.5459,  Classification Accuracy: 98.44
Epoch: [106/150], Step [300/469], Loss: 10.9847,  Classification Accuracy: 100.00
Epoch: [106/150], Step [400/469], Loss: 12.7123,  Classification Accuracy: 96.88
Epoch: [107/150], Step [100/469], Loss: 10.8748,  Classification Accuracy: 100.00
Epoch: [107/150], Step [200/469], Loss: 11.5747,  Classification Accuracy: 98.44
Epoch: [107/150], Step [300/469], Loss: 11.6399,  Classification Accuracy: 97.66
Epoch: [107/150], Step [400/469], Loss: 11.0387,  Classification Accuracy: 98.44
Epoch: [108/150], Step [100/469], Loss: 10.8968,  Classification Accuracy: 99.22
Epoch: [108/150], Step [200/469], Loss: 12.0189,  Classification Accuracy: 97.66
Epoch: [108/150], Step [300/469], Loss: 12.3567,  Classification Accuracy: 98.44
Epoch: [108/150], Step [400/469], Loss: 11.7671,  Classification Accuracy: 97.66
Epoch: [109/150], Step [100/469], Loss: 12.1659,  Classification Accuracy: 98.44
Epoch: [109/150], Step [200/469], Loss: 11.3799,  Classification Accuracy: 98.44
Epoch: [109/150], Step [300/469], Loss: 11.2985,  Classification Accuracy: 100.00
Epoch: [109/150], Step [400/469], Loss: 12.1215,  Classification Accuracy: 96.88
Epoch: [110/150], Step [100/469], Loss: 11.9418,  Classification Accuracy: 99.22
Epoch: [110/150], Step [200/469], Loss: 11.5121,  Classification Accuracy: 99.22
Epoch: [110/150], Step [300/469], Loss: 11.7338,  Classification Accuracy: 100.00
Epoch: [110/150], Step [400/469], Loss: 12.2548,  Classification Accuracy: 98.44
Epoch: [111/150], Step [100/469], Loss: 11.7818,  Classification Accuracy: 94.53
Epoch: [111/150], Step [200/469], Loss: 11.4060,  Classification Accuracy: 100.00
Epoch: [111/150], Step [300/469], Loss: 11.9418,  Classification Accuracy: 98.44
Epoch: [111/150], Step [400/469], Loss: 12.2585,  Classification Accuracy: 99.22
Epoch: [112/150], Step [100/469], Loss: 11.4321,  Classification Accuracy: 99.22
Epoch: [112/150], Step [200/469], Loss: 11.6562,  Classification Accuracy: 97.66
Epoch: [112/150], Step [300/469], Loss: 12.1247,  Classification Accuracy: 98.44
Epoch: [112/150], Step [400/469], Loss: 11.7402,  Classification Accuracy: 99.22
Epoch: [113/150], Step [100/469], Loss: 12.9102,  Classification Accuracy: 96.09
Epoch: [113/150], Step [200/469], Loss: 11.9317,  Classification Accuracy: 99.22
Epoch: [113/150], Step [300/469], Loss: 10.8004,  Classification Accuracy: 100.00
Epoch: [113/150], Step [400/469], Loss: 11.9050,  Classification Accuracy: 96.88
Epoch: [114/150], Step [100/469], Loss: 11.3697,  Classification Accuracy: 98.44
Epoch: [114/150], Step [200/469], Loss: 11.4548,  Classification Accuracy: 97.66
Epoch: [114/150], Step [300/469], Loss: 11.4062,  Classification Accuracy: 96.88
Epoch: [114/150], Step [400/469], Loss: 11.6419,  Classification Accuracy: 98.44
Epoch: [115/150], Step [100/469], Loss: 11.9255,  Classification Accuracy: 96.88
Epoch: [115/150], Step [200/469], Loss: 11.4250,  Classification Accuracy: 98.44
Epoch: [115/150], Step [300/469], Loss: 11.4077,  Classification Accuracy: 98.44
Epoch: [115/150], Step [400/469], Loss: 11.9436,  Classification Accuracy: 99.22
Epoch: [116/150], Step [100/469], Loss: 11.6473,  Classification Accuracy: 98.44
Epoch: [116/150], Step [200/469], Loss: 11.3275,  Classification Accuracy: 97.66
Epoch: [116/150], Step [300/469], Loss: 11.9876,  Classification Accuracy: 96.88
Epoch: [116/150], Step [400/469], Loss: 11.7631,  Classification Accuracy: 98.44
Epoch: [117/150], Step [100/469], Loss: 10.9492,  Classification Accuracy: 97.66
Epoch: [117/150], Step [200/469], Loss: 12.1565,  Classification Accuracy: 97.66
Epoch: [117/150], Step [300/469], Loss: 10.5743,  Classification Accuracy: 100.00
Epoch: [117/150], Step [400/469], Loss: 11.1545,  Classification Accuracy: 97.66
Epoch: [118/150], Step [100/469], Loss: 10.5512,  Classification Accuracy: 98.44
Epoch: [118/150], Step [200/469], Loss: 10.9598,  Classification Accuracy: 99.22
Epoch: [118/150], Step [300/469], Loss: 10.5510,  Classification Accuracy: 99.22
Epoch: [118/150], Step [400/469], Loss: 10.4002,  Classification Accuracy: 100.00
Epoch: [119/150], Step [100/469], Loss: 11.1996,  Classification Accuracy: 98.44
Epoch: [119/150], Step [200/469], Loss: 11.9132,  Classification Accuracy: 100.00
Epoch: [119/150], Step [300/469], Loss: 10.9074,  Classification Accuracy: 99.22
Epoch: [119/150], Step [400/469], Loss: 11.9760,  Classification Accuracy: 97.66
Epoch: [120/150], Step [100/469], Loss: 11.3169,  Classification Accuracy: 100.00
Epoch: [120/150], Step [200/469], Loss: 11.2352,  Classification Accuracy: 99.22
Epoch: [120/150], Step [300/469], Loss: 11.8974,  Classification Accuracy: 97.66
Epoch: [120/150], Step [400/469], Loss: 11.1366,  Classification Accuracy: 99.22
Epoch: [121/150], Step [100/469], Loss: 11.3843,  Classification Accuracy: 97.66
Epoch: [121/150], Step [200/469], Loss: 11.6785,  Classification Accuracy: 99.22
Epoch: [121/150], Step [300/469], Loss: 11.0175,  Classification Accuracy: 98.44
Epoch: [121/150], Step [400/469], Loss: 11.7243,  Classification Accuracy: 100.00
Epoch: [122/150], Step [100/469], Loss: 11.4536,  Classification Accuracy: 99.22
Epoch: [122/150], Step [200/469], Loss: 11.1666,  Classification Accuracy: 99.22
Epoch: [122/150], Step [300/469], Loss: 11.6090,  Classification Accuracy: 97.66
Epoch: [122/150], Step [400/469], Loss: 11.1167,  Classification Accuracy: 98.44
Epoch: [123/150], Step [100/469], Loss: 12.2608,  Classification Accuracy: 97.66
Epoch: [123/150], Step [200/469], Loss: 11.7334,  Classification Accuracy: 99.22
Epoch: [123/150], Step [300/469], Loss: 11.2772,  Classification Accuracy: 99.22
Epoch: [123/150], Step [400/469], Loss: 12.8968,  Classification Accuracy: 100.00
Epoch: [124/150], Step [100/469], Loss: 11.4448,  Classification Accuracy: 98.44
Epoch: [124/150], Step [200/469], Loss: 11.9161,  Classification Accuracy: 98.44
Epoch: [124/150], Step [300/469], Loss: 13.5131,  Classification Accuracy: 97.66
Epoch: [124/150], Step [400/469], Loss: 11.6614,  Classification Accuracy: 97.66
Epoch: [125/150], Step [100/469], Loss: 12.2768,  Classification Accuracy: 98.44
Epoch: [125/150], Step [200/469], Loss: 11.9476,  Classification Accuracy: 98.44
Epoch: [125/150], Step [300/469], Loss: 11.7011,  Classification Accuracy: 97.66
Epoch: [125/150], Step [400/469], Loss: 12.3867,  Classification Accuracy: 97.66
Epoch: [126/150], Step [100/469], Loss: 11.5553,  Classification Accuracy: 98.44
Epoch: [126/150], Step [200/469], Loss: 10.9231,  Classification Accuracy: 96.88
Epoch: [126/150], Step [300/469], Loss: 11.8656,  Classification Accuracy: 97.66
Epoch: [126/150], Step [400/469], Loss: 12.3737,  Classification Accuracy: 100.00
Epoch: [127/150], Step [100/469], Loss: 12.4012,  Classification Accuracy: 99.22
Epoch: [127/150], Step [200/469], Loss: 12.1933,  Classification Accuracy: 96.09
Epoch: [127/150], Step [300/469], Loss: 11.5544,  Classification Accuracy: 98.44
Epoch: [127/150], Step [400/469], Loss: 12.2408,  Classification Accuracy: 100.00
Epoch: [128/150], Step [100/469], Loss: 10.8862,  Classification Accuracy: 98.44
Epoch: [128/150], Step [200/469], Loss: 11.8748,  Classification Accuracy: 98.44
Epoch: [128/150], Step [300/469], Loss: 11.5828,  Classification Accuracy: 97.66
Epoch: [128/150], Step [400/469], Loss: 11.7838,  Classification Accuracy: 99.22
Epoch: [129/150], Step [100/469], Loss: 11.3821,  Classification Accuracy: 100.00
Epoch: [129/150], Step [200/469], Loss: 11.8691,  Classification Accuracy: 97.66
Epoch: [129/150], Step [300/469], Loss: 12.3381,  Classification Accuracy: 100.00
Epoch: [129/150], Step [400/469], Loss: 11.4793,  Classification Accuracy: 98.44
Epoch: [130/150], Step [100/469], Loss: 11.1978,  Classification Accuracy: 97.66
Epoch: [130/150], Step [200/469], Loss: 12.1625,  Classification Accuracy: 98.44
Epoch: [130/150], Step [300/469], Loss: 11.5549,  Classification Accuracy: 96.88
Epoch: [130/150], Step [400/469], Loss: 11.3396,  Classification Accuracy: 97.66
Epoch: [131/150], Step [100/469], Loss: 11.2184,  Classification Accuracy: 99.22
Epoch: [131/150], Step [200/469], Loss: 11.3454,  Classification Accuracy: 100.00
Epoch: [131/150], Step [300/469], Loss: 10.5337,  Classification Accuracy: 100.00
Epoch: [131/150], Step [400/469], Loss: 10.9068,  Classification Accuracy: 98.44
Epoch: [132/150], Step [100/469], Loss: 10.8365,  Classification Accuracy: 100.00
Epoch: [132/150], Step [200/469], Loss: 10.9396,  Classification Accuracy: 96.88
Epoch: [132/150], Step [300/469], Loss: 11.0177,  Classification Accuracy: 98.44
Epoch: [132/150], Step [400/469], Loss: 11.6319,  Classification Accuracy: 97.66
Epoch: [133/150], Step [100/469], Loss: 11.0891,  Classification Accuracy: 99.22
Epoch: [133/150], Step [200/469], Loss: 11.8825,  Classification Accuracy: 98.44
Epoch: [133/150], Step [300/469], Loss: 11.5805,  Classification Accuracy: 97.66
Epoch: [133/150], Step [400/469], Loss: 11.5309,  Classification Accuracy: 97.66
Epoch: [134/150], Step [100/469], Loss: 10.6910,  Classification Accuracy: 100.00
Epoch: [134/150], Step [200/469], Loss: 12.1281,  Classification Accuracy: 98.44
Epoch: [134/150], Step [300/469], Loss: 11.1974,  Classification Accuracy: 98.44
Epoch: [134/150], Step [400/469], Loss: 11.7250,  Classification Accuracy: 98.44
Epoch: [135/150], Step [100/469], Loss: 11.3087,  Classification Accuracy: 97.66
Epoch: [135/150], Step [200/469], Loss: 11.2413,  Classification Accuracy: 100.00
Epoch: [135/150], Step [300/469], Loss: 11.1621,  Classification Accuracy: 98.44
Epoch: [135/150], Step [400/469], Loss: 11.3183,  Classification Accuracy: 98.44
Epoch: [136/150], Step [100/469], Loss: 11.0278,  Classification Accuracy: 99.22
Epoch: [136/150], Step [200/469], Loss: 11.0122,  Classification Accuracy: 99.22
Epoch: [136/150], Step [300/469], Loss: 10.7953,  Classification Accuracy: 96.88
Epoch: [136/150], Step [400/469], Loss: 11.5402,  Classification Accuracy: 100.00
Epoch: [137/150], Step [100/469], Loss: 11.5050,  Classification Accuracy: 99.22
Epoch: [137/150], Step [200/469], Loss: 11.5685,  Classification Accuracy: 99.22
Epoch: [137/150], Step [300/469], Loss: 10.7767,  Classification Accuracy: 98.44
Epoch: [137/150], Step [400/469], Loss: 10.7953,  Classification Accuracy: 97.66
Epoch: [138/150], Step [100/469], Loss: 10.8002,  Classification Accuracy: 98.44
Epoch: [138/150], Step [200/469], Loss: 10.8935,  Classification Accuracy: 98.44
Epoch: [138/150], Step [300/469], Loss: 10.9270,  Classification Accuracy: 96.88
Epoch: [138/150], Step [400/469], Loss: 11.2856,  Classification Accuracy: 96.09
Epoch: [139/150], Step [100/469], Loss: 11.2873,  Classification Accuracy: 97.66
Epoch: [139/150], Step [200/469], Loss: 11.8922,  Classification Accuracy: 100.00
Epoch: [139/150], Step [300/469], Loss: 10.4135,  Classification Accuracy: 99.22
Epoch: [139/150], Step [400/469], Loss: 10.9955,  Classification Accuracy: 99.22
Epoch: [140/150], Step [100/469], Loss: 11.4085,  Classification Accuracy: 99.22
Epoch: [140/150], Step [200/469], Loss: 11.3008,  Classification Accuracy: 96.88
Epoch: [140/150], Step [300/469], Loss: 11.3852,  Classification Accuracy: 100.00
Epoch: [140/150], Step [400/469], Loss: 11.8853,  Classification Accuracy: 97.66
Epoch: [141/150], Step [100/469], Loss: 11.4652,  Classification Accuracy: 100.00
Epoch: [141/150], Step [200/469], Loss: 11.9343,  Classification Accuracy: 97.66
Epoch: [141/150], Step [300/469], Loss: 11.5683,  Classification Accuracy: 96.88
Epoch: [141/150], Step [400/469], Loss: 11.5529,  Classification Accuracy: 99.22
Epoch: [142/150], Step [100/469], Loss: 10.5678,  Classification Accuracy: 99.22
Epoch: [142/150], Step [200/469], Loss: 10.8266,  Classification Accuracy: 100.00
Epoch: [142/150], Step [300/469], Loss: 12.9143,  Classification Accuracy: 100.00
Epoch: [142/150], Step [400/469], Loss: 11.4201,  Classification Accuracy: 100.00
Epoch: [143/150], Step [100/469], Loss: 11.6435,  Classification Accuracy: 97.66
Epoch: [143/150], Step [200/469], Loss: 11.1093,  Classification Accuracy: 99.22
Epoch: [143/150], Step [300/469], Loss: 11.2466,  Classification Accuracy: 98.44
Epoch: [143/150], Step [400/469], Loss: 12.5353,  Classification Accuracy: 98.44
Epoch: [144/150], Step [100/469], Loss: 11.9204,  Classification Accuracy: 97.66
Epoch: [144/150], Step [200/469], Loss: 12.0560,  Classification Accuracy: 97.66
Epoch: [144/150], Step [300/469], Loss: 12.2440,  Classification Accuracy: 97.66
Epoch: [144/150], Step [400/469], Loss: 12.3201,  Classification Accuracy: 98.44
Epoch: [145/150], Step [100/469], Loss: 12.3006,  Classification Accuracy: 98.44
Epoch: [145/150], Step [200/469], Loss: 11.4807,  Classification Accuracy: 100.00
Epoch: [145/150], Step [300/469], Loss: 11.6598,  Classification Accuracy: 99.22
Epoch: [145/150], Step [400/469], Loss: 11.5174,  Classification Accuracy: 97.66
Epoch: [146/150], Step [100/469], Loss: 11.3194,  Classification Accuracy: 99.22
Epoch: [146/150], Step [200/469], Loss: 13.3240,  Classification Accuracy: 97.66
Epoch: [146/150], Step [300/469], Loss: 10.6844,  Classification Accuracy: 99.22
Epoch: [146/150], Step [400/469], Loss: 11.8360,  Classification Accuracy: 96.09
Epoch: [147/150], Step [100/469], Loss: 11.0121,  Classification Accuracy: 100.00
Epoch: [147/150], Step [200/469], Loss: 12.5682,  Classification Accuracy: 96.88
Epoch: [147/150], Step [300/469], Loss: 12.4487,  Classification Accuracy: 98.44
Epoch: [147/150], Step [400/469], Loss: 12.7145,  Classification Accuracy: 100.00
Epoch: [148/150], Step [100/469], Loss: 11.4502,  Classification Accuracy: 96.88
Epoch: [148/150], Step [200/469], Loss: 11.2357,  Classification Accuracy: 99.22
Epoch: [148/150], Step [300/469], Loss: 12.1367,  Classification Accuracy: 99.22
Epoch: [148/150], Step [400/469], Loss: 12.3690,  Classification Accuracy: 98.44
Epoch: [149/150], Step [100/469], Loss: 11.3162,  Classification Accuracy: 97.66
Epoch: [149/150], Step [200/469], Loss: 11.8126,  Classification Accuracy: 99.22
Epoch: [149/150], Step [300/469], Loss: 11.1446,  Classification Accuracy: 98.44
Epoch: [149/150], Step [400/469], Loss: 11.6518,  Classification Accuracy: 98.44
Accuracy of the network on the 10000 test images: 98.2400 %
The average reconstruction loss on the network is 11422
Lambda: 0.0001
Epoch: [0/150], Step [100/469], Loss: 6.0008,  Classification Accuracy: 92.97
Epoch: [0/150], Step [200/469], Loss: 5.2004,  Classification Accuracy: 96.09
Epoch: [0/150], Step [300/469], Loss: 4.6607,  Classification Accuracy: 95.31
Epoch: [0/150], Step [400/469], Loss: 4.1637,  Classification Accuracy: 98.44
Epoch: [1/150], Step [100/469], Loss: 3.5950,  Classification Accuracy: 97.66
Epoch: [1/150], Step [200/469], Loss: 3.3712,  Classification Accuracy: 96.09
Epoch: [1/150], Step [300/469], Loss: 3.2055,  Classification Accuracy: 98.44
Epoch: [1/150], Step [400/469], Loss: 2.7527,  Classification Accuracy: 98.44
Epoch: [2/150], Step [100/469], Loss: 2.4639,  Classification Accuracy: 99.22
Epoch: [2/150], Step [200/469], Loss: 2.4229,  Classification Accuracy: 100.00
Epoch: [2/150], Step [300/469], Loss: 2.2567,  Classification Accuracy: 99.22
Epoch: [2/150], Step [400/469], Loss: 2.1791,  Classification Accuracy: 97.66
Epoch: [3/150], Step [100/469], Loss: 2.0572,  Classification Accuracy: 100.00
Epoch: [3/150], Step [200/469], Loss: 2.0286,  Classification Accuracy: 99.22
Epoch: [3/150], Step [300/469], Loss: 1.8149,  Classification Accuracy: 97.66
Epoch: [3/150], Step [400/469], Loss: 1.8409,  Classification Accuracy: 99.22
Epoch: [4/150], Step [100/469], Loss: 1.7430,  Classification Accuracy: 99.22
Epoch: [4/150], Step [200/469], Loss: 1.7257,  Classification Accuracy: 99.22
Epoch: [4/150], Step [300/469], Loss: 1.6845,  Classification Accuracy: 96.88
Epoch: [4/150], Step [400/469], Loss: 1.5884,  Classification Accuracy: 99.22
Epoch: [5/150], Step [100/469], Loss: 1.5517,  Classification Accuracy: 98.44
Epoch: [5/150], Step [200/469], Loss: 1.5220,  Classification Accuracy: 99.22
Epoch: [5/150], Step [300/469], Loss: 1.5853,  Classification Accuracy: 97.66
Epoch: [5/150], Step [400/469], Loss: 1.6991,  Classification Accuracy: 98.44
Epoch: [6/150], Step [100/469], Loss: 1.4911,  Classification Accuracy: 99.22
Epoch: [6/150], Step [200/469], Loss: 1.5672,  Classification Accuracy: 100.00
Epoch: [6/150], Step [300/469], Loss: 1.3351,  Classification Accuracy: 100.00
Epoch: [6/150], Step [400/469], Loss: 1.5087,  Classification Accuracy: 97.66
Epoch: [7/150], Step [100/469], Loss: 1.3671,  Classification Accuracy: 99.22
Epoch: [7/150], Step [200/469], Loss: 1.3855,  Classification Accuracy: 100.00
Epoch: [7/150], Step [300/469], Loss: 1.5105,  Classification Accuracy: 97.66
Epoch: [7/150], Step [400/469], Loss: 1.4697,  Classification Accuracy: 98.44
Epoch: [8/150], Step [100/469], Loss: 1.4277,  Classification Accuracy: 99.22
Epoch: [8/150], Step [200/469], Loss: 1.3915,  Classification Accuracy: 100.00
Epoch: [8/150], Step [300/469], Loss: 1.3978,  Classification Accuracy: 100.00
Epoch: [8/150], Step [400/469], Loss: 1.5106,  Classification Accuracy: 99.22
Epoch: [9/150], Step [100/469], Loss: 1.4255,  Classification Accuracy: 99.22
Epoch: [9/150], Step [200/469], Loss: 1.3803,  Classification Accuracy: 99.22
Epoch: [9/150], Step [300/469], Loss: 1.3425,  Classification Accuracy: 99.22
Epoch: [9/150], Step [400/469], Loss: 1.4230,  Classification Accuracy: 98.44
Epoch: [10/150], Step [100/469], Loss: 1.3266,  Classification Accuracy: 99.22
Epoch: [10/150], Step [200/469], Loss: 1.3498,  Classification Accuracy: 100.00
Epoch: [10/150], Step [300/469], Loss: 1.4836,  Classification Accuracy: 96.88
Epoch: [10/150], Step [400/469], Loss: 1.5421,  Classification Accuracy: 96.09
Epoch: [11/150], Step [100/469], Loss: 1.3907,  Classification Accuracy: 99.22
Epoch: [11/150], Step [200/469], Loss: 1.2092,  Classification Accuracy: 100.00
Epoch: [11/150], Step [300/469], Loss: 1.3582,  Classification Accuracy: 99.22
Epoch: [11/150], Step [400/469], Loss: 1.3896,  Classification Accuracy: 99.22
Epoch: [12/150], Step [100/469], Loss: 1.2918,  Classification Accuracy: 97.66
Epoch: [12/150], Step [200/469], Loss: 1.2524,  Classification Accuracy: 99.22
Epoch: [12/150], Step [300/469], Loss: 1.3016,  Classification Accuracy: 100.00
Epoch: [12/150], Step [400/469], Loss: 1.2449,  Classification Accuracy: 100.00
Epoch: [13/150], Step [100/469], Loss: 1.2965,  Classification Accuracy: 99.22
Epoch: [13/150], Step [200/469], Loss: 1.4359,  Classification Accuracy: 100.00
Epoch: [13/150], Step [300/469], Loss: 1.2417,  Classification Accuracy: 100.00
Epoch: [13/150], Step [400/469], Loss: 1.4684,  Classification Accuracy: 97.66
Epoch: [14/150], Step [100/469], Loss: 1.2902,  Classification Accuracy: 98.44
Epoch: [14/150], Step [200/469], Loss: 1.1645,  Classification Accuracy: 99.22
Epoch: [14/150], Step [300/469], Loss: 1.3322,  Classification Accuracy: 100.00
Epoch: [14/150], Step [400/469], Loss: 1.2551,  Classification Accuracy: 99.22
Epoch: [15/150], Step [100/469], Loss: 1.2638,  Classification Accuracy: 100.00
Epoch: [15/150], Step [200/469], Loss: 1.3081,  Classification Accuracy: 100.00
Epoch: [15/150], Step [300/469], Loss: 1.3379,  Classification Accuracy: 97.66
Epoch: [15/150], Step [400/469], Loss: 1.1974,  Classification Accuracy: 100.00
Epoch: [16/150], Step [100/469], Loss: 1.2979,  Classification Accuracy: 99.22
Epoch: [16/150], Step [200/469], Loss: 1.2717,  Classification Accuracy: 98.44
Epoch: [16/150], Step [300/469], Loss: 1.2809,  Classification Accuracy: 99.22
Epoch: [16/150], Step [400/469], Loss: 1.3034,  Classification Accuracy: 98.44
Epoch: [17/150], Step [100/469], Loss: 1.2463,  Classification Accuracy: 99.22
Epoch: [17/150], Step [200/469], Loss: 1.2928,  Classification Accuracy: 98.44
Epoch: [17/150], Step [300/469], Loss: 1.4559,  Classification Accuracy: 96.09
Epoch: [17/150], Step [400/469], Loss: 1.2712,  Classification Accuracy: 100.00
